,datetime,city,state,shape,comment
157,12/24/19 18:00,Olive Hill,KY,Triangle,"My daughter and I was leaving our home, and looked up and a triangle craft was moving slowly above us.  It was triangle with three circles underneath, two of which were red.  It moved off into the hills quickly, leaving no trail."
158,12/24/19 17:15,Reading,PA,Fireball,Nevesink Mountain large glowing orb
159,12/24/19 15:45,Smithers (Canada),BC,Fireball,"My husband and I were walking our dog on Christmas eve.  We look up and see a glowing reddish yellow ball in the sky, we joke and say it's Santa, but then realize it's not a helicopter or a plane.  It was kind of pulsating and changing colour from  yellow to red.  It moved slowly for a minute or two, and then just stopped for another minute, and then it moved a little bit and disappear into the sky as we watched it.  I did take a bad video, but you can still see it."
160,12/24/19 15:07,Laughlintown,PA,<br/>,MADAR Node 94
161,12/24/19 09:45,Lynchburg,VA,Other,Driving down the road and see a  Very long black silhouette Flying Through the sky Pulled over to see if I can hear a jet  Noise but it wasn't making Any jet noise this it was quiet and blending Into the clouds. Definitely not a plane.
162,12/24/19 09:30,Warwick,RI,Light,We are not alone!!
163,12/24/19 07:18,Las Vegas,NV,Circle,Liquid grey craft at the cloud line then dissapears.
164,12/24/19 06:15,Vincennes,IN,Triangle,Two triangle shaped craft spotted trailing plane on Christmas eve
165,12/24/19 05:50,Hamersville,OH,Flash,Strip of light falling to the ground and went from white to neon green and then disappeared
166,12/24/19 04:45,Melbourne,FL,Changing,I was getting ready for a jog on the beach and had a overwhelming feeling that someone was staring at me .I turned and faced the ocean and thats when i noticed a milky object coming from the sky towards the beach .i instantly took my phone out and started videotaping it....the video i have is absolutely unbelievable and i dont know were to start to get it in the hands of the proper authority..
167,12/24/19 02:30,Venice Beach,CA,Light,Bright orange / pink section in clouds over the Pacific Ocean off Malibu / Santa Monica. Like sunset...
168,12/23/19 23:42,Lawrence,IN,Disk,slowly flying sphere had alternating blinking lights
169,12/23/19 23:00,Rice Lake,WI,Formation,Red circle inside red circle?
170,12/23/19 22:30,Prineville,OR,Fireball,Multiple star like objects exited earths atmosphere at lihgt speed
171,12/23/19 22:24,Grove City,OH,<br/>,Large green light ball falling quickly.
172,12/23/19 22:00,Mt. Pleasant,SC,Flash,Many colors were seen flashing in a big portion of the sky.
173,12/23/19 21:06,Lipan,TX,Sphere,yellowish haze sphere seen falling from the sky and then compressing and shooting westward
174,12/23/19 20:33,Sunriver,<br/>,<br/>,Multiple crafts entering atmosphere in a straight line from the south west sky.  Some crafts moved and went in separate directions.  White in color and moving extremely fast.  3 witnesses- one a former pilot that could not explain the phenomenon.  The sighting was recorded but was eight washed.
175,12/23/19 20:19,Beckley,WV,Teardrop,"Oval like with triangles in the back, white with a blue haze."
176,12/23/19 19:30,Christmas Valley,OR,Unknown,Numerous lights  (looked like stars) moving from southwest to the northeast.
177,12/23/19 19:23,Warsaw/Clinton (between),MO,Light,I was on my way to my works office to turn in papers while driving I saw what looked like one craft with 3 lights very close together in a /// formation is the best way to describe it it was 3 separate lights on one craft and it did not move at all when I was driving back I looked for it and it was not there I've seen 3 crafts so far and this is the only one of a different color of lights they were a bright white while the others were a orange ish color
178,12/23/19 19:08,Helotes,TX,<br/>,MADAR Node 158
179,12/23/19 18:40,Molalla,OR,Formation,5 objects in straight line formation
180,12/23/19 18:40,Redding,CA,Light,Towards the wester northern sky started with 3 and the 200+ lights traveling fast in a straight lUKne coming from the whiskey town lake area slowing down and seem to turn like lights on a huge massive object planes flew below and could see the sky beyond it about 5 mile craft wide whole neighborhood saw some video is available but cant see anything but black haven't enhanced on PC yet
181,12/23/19 18:30,Grants Pass,OR,Light,"My Wife and I witnessed evenly spaced line of lights ( approx. 50) evenly spaced moving over Grants Pass, Or. on 12/23/19 at 18:30"
182,12/23/19 18:30,Grants Pass,OR,Light,"My Wife and I witnessed evenly spaced line of lights ( approx. 50) evenly spaced moving over Grants Pass, Or. on 12/23/19 at 18:30"
183,12/23/19 18:30,Grants Pass,OR,Light,"My Wife and I witnessed evenly spaced line of lights ( approx. 50) evenly spaced moving over Grants Pass, Or. on 12/23/19 at 18:30"
184,12/23/19 18:30,Brush Prairie,WA,Light,Numerous close flying objects in night sky over Portland
185,12/23/19 18:30,Seventh Mountain,OR,Light,We saw a straight string of equally spaced lights traveling North that faded into a milky cloud and then disappeared. No sounds were heard at the time lights were seen.
186,12/23/19 18:25,Prineville,OR,Light,Line of lights moving and then disappearing
187,12/23/19 18:25,Milwaukee,WI,Light,"At 6:30 p.m., I and others witnessed 30-40 rising lights in WSW Milwaukee for a duration of about 10 minutes.  Lights appeared similar to stars or satellites, and were spaced somewhat equally.  Lights rose vertically from the horizon into space."
188,12/23/19 18:25,Shelton,CT,Light,Three hovering orange lights that moved at incredible speed.
189,12/23/19 18:25,John Day,OR,Unknown,"Witnessed 25 lights appear near south horizon, brighten and then fade away near straight up in sky.  These were all in a straight line and equidistant apart with about 14 visible at any one time."
190,12/23/19 18:25,Estacada,OR,Light,"Stepped out the back door to let the dog out, the lights were out in the kitchen so it was dark,  I lit my cigarette and looked west and saw what I thought was a satellite but then another and another for a total of 18 best guess.  They were orange in color, traveled at what a satellite would cross the sky, they were in a perfect line, all appearing in the same spot and disappearing in the same spot 2/3 the way across the sky towards the east.  "
191,12/23/19 18:23,Brookings (south of),OR,Sphere,"My wife and I stepped out to patio at Smith river facing west, and noticed spheres moving in alignment moving faster than aircraft or satellite, at a high atmospheric level.  Our best estimate is over 30 craft moved in a westward direction, but disappeared before leaving line of sight."
192,12/23/19 18:20,Millican,OR,Formation,"String of lights evenly spaced, moving east to west high in the dark sky.  Low flying planes look to be observing."
193,12/23/19 18:00,Eureka,CA,Formation,"Three of us were out fishing north of Eureka California ,total darkness other than flashlights when noticing a string 40 to 50 lights at very high altitude following each other across the sky, amazing sight all evenly spaced headed north easterly direction, there was no telling how many we missed before we noticed them.  There was no sound seem like an endless stream of them, we did see two flying to one side of them following at the same speed that we're not quite as bright they all seem perfectly spaced.  Surely not something you see everyday or nite."
194,12/23/19 18:00,New York City (Brooklyn Heights),NY,Disk,"Two saucer shaped crafts moving at high rates of speed and stopping suddenly near Brooklyn, NY."
195,12/23/19 17:00,Winchester,KY,Unknown,Craft trailing smoke from 2 engines.
196,12/23/19 17:00,Sarajevo (Bosnia),<br/>,Fireball,"I work at ATC in Sarajevo.  Two controllers were working when they heard pilots using the emergency frequency to talk to each other about fireballs flying in formation.  The sighting was confirmed by many pilots talking on the frequency, from fix ETOBI in Bosnia until entering Slovenian airspace.  The sighting ended when pilots said that the fireballs shot up to space one by one.  One ATC thinks the pilots were joking, the other one thinks they were serious.  They did not write a report."
197,12/23/19 16:35,Aberdeen,MD,Sphere,3 objects moving slowly emitting large dark colored exhaust/ smoke flames over 95 Baltimore
198,12/23/19 16:25,Newport News,VA,Disk,Small seemingly round object with red lights that streaked from the north horizon to the south horizon in a matter of 1 to 2 seconds
199,12/23/19 15:00,Jonesboro,AR,Circle,"On Dec. 23,2019 about 3pm, me and my fiancé was pulling into a shopping center parking lot in Jonesboro Ar, we were facing west.  I saw a small round shiny object in the sky.  I told him to look and that it didn’t look like an airplane or a helicopter, he agreed.  It was only for about 5 seconds and then it was gone."
